k,t,Bus_IMU.imu_gyro.1,Bus_IMU.imu_gyro.2,Bus_IMU.imu_gyro.3,Bus_IMU.imu_acc.1,Bus_IMU.imu_acc.2,Bus_IMU.imu_acc.3,Bus_Cmd.F_des.1,Bus_Cmd.q_des.1,Bus_Cmd.q_des.2,Bus_Cmd.q_des.3,Bus_Cmd.q_des.4,Bus_Cmd.q_ref.1,Bus_Cmd.q_ref.2,Bus_Cmd.q_ref.3,Bus_Cmd.q_ref.4,Bus_Cmd.Omega_ref.1,Bus_Cmd.Omega_ref.2,Bus_Cmd.Omega_ref.3,Bus_Cmd.tau_ref.1,Bus_Cmd.tau_ref.2,Bus_Cmd.tau_ref.3,Bus_Cmd.q_ext.1,Bus_Cmd.q_ext.2,Bus_Cmd.q_ext.3,Bus_Cmd.q_ext.4,Bus_Cmd.estop.1,Bus_Cmd.ack.1,batt_count.1,btn_ack.1,rotor_cmd.1,rotor_cmd.2,rotor_cmd.3,rotor_cmd.4,led.1,throttle.1,throttle.2,throttle.3,throttle.4
10,0.01,-0.048151274401190491,0.050380765919403922,-0.052020619979751812,0.10799372615999787,-0.049432714822165255,-1.0286807806325446,11.112399670400098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,1331.353645515698,1412.3791060721078,1331.0165565820696,1388.4667963639811,0,74.447541939456869,79.941610578203338,74.424915901626491,78.308700727520616
11,0.010999999999999999,-0.044519386894163182,0.041705395389695366,-0.041223939937907322,-0.20828369025283588,0.03308606571932593,-1.1860082225097541,11.112399670400098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,1337.2092836365207,1405.6695471340468,1337.4088834057864,1383.4971347282892,0,74.840888510539926,79.482460617310778,74.854306596260798,77.970543498150704
12,0.012,-0.03262656648062795,0.026132285589422682,-0.032564771871503084,-0.096073639911897185,-0.25188356259628891,-1.3892556746753972,11.112399670400098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,1341.6078531242852,1398.6982085701623,1342.8015249392661,1381.0786152846181,0,75.136737608800118,79.006199263029302,75.217080517891262,77.806127394636505
13,0.013000000000000001,-0.023429062734710765,0.025344543262493274,-0.020178981661923917,-0.048383413322905786,0.071055828891599754,-1.3737874047793341,11.112399670400098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,1349.6420956741686,1390.9346451132531,1348.9148471062003,1375.1211397772176,0,75.677963924139647,78.476778300269658,75.628928135637679,77.401545526595953
14,0.014,-0.016815179869978908,0.012984970341677476,-0.016882689978687665,-0.062253426885587118,-0.18115638431263201,-1.7166962313480443,11.112399670400098,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944,0,1350.8221153766344,1387.5134787864611,1351.3965947861827,1374.982032462035,0,75.757547405911154,78.24380065703761,75.796300218649336,77.392105660471898
15,0.014999999999999999,-0.0044815808746040686,0.0089601859597512601,-0.0082612860275948774,0.23237458044175258,-0.11005206373278394,-1.7719223279161069,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1349.1653825596809,1372.1766422025078,1348.8257997632124,1364.0562978539449,0,75.645819846349085,77.201800524271121,75.622924601328251,76.651699421869438
16,0.016,-0.0010899141262566969,0.0010632417366218394,-0.0023986965626963674,0.17207424590908593,-0.26032740675267479,-1.9059754789518426,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1352.3449385957074,1366.5711036403652,1353.7415380582531,1361.6633293919763,0,75.860285058736082,76.82194268627164,75.954541312349747,76.489802954711067
17,0.017000000000000001,0.0062073185633406414,0.00043302260018396321,-0.0023592836521006966,0.32987201617392914,-0.12640271905402034,-2.2602378591153172,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1353.3226945639267,1364.4463479077533,1354.122559780212,1362.4435877786473,0,75.926270191136553,76.67809742536086,75.980262102711009,76.542580805081315
18,0.018000000000000002,0.0077279961868489955,-0.0054900644079235172,0.0087713825703483184,0.26548806354588866,-0.26807540352743875,-2.0780436533945741,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1359.5156290218665,1356.1205514279445,1362.0451548469175,1356.6812040135007,0,76.344582202025109,76.115176112404683,76.515628922051306,76.153046146938109
19,0.019,0.0072226580124435391,-0.0026619397735085648,0.0017400510132622726,0.14262083660269756,-0.048862636478233273,-2.6787898531351249,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1356.1515898748178,1359.2640450228387,1358.640850540349,1360.310901653218,0,76.117272507769854,76.327575962974507,76.285454683527647,76.398346986345686
20,0.02,0.0044279326985761924,-0.0044955385775792278,0.0094595264403841695,-0.055386121629310767,-0.06704511064436941,-2.586466584547733,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1360.6333531466773,1353.8243059673955,1364.2877101692332,1355.600331765731,0,76.420149506447189,75.96012833468447,76.667360751803699,76.080041906983567
21,0.021000000000000001,0.0072495961586117319,-0.015508390081240303,0.0050740418367295481,0.022396747251686347,-0.52117566770925261,-3.0124143655330173,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1357.5970077412755,1354.0161617971198,1363.5470329198613,1359.1933916499938,0,76.214916725055645,75.973079483535287,76.617236988724486,76.322800222301126
22,0.021999999999999999,0.010603290309455532,-0.0091153522045467061,0.0082084314364920807,0.14312611245677345,-0.21159865698792713,-3.0776669589944583,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1360.730036466301,1351.4052693908272,1365.2249983345373,1356.9726815116906,0,76.426687078906468,75.796885426377017,76.730802979673641,76.172736477993837
23,0.023,0.0097832270421512879,-0.0063339951131917149,0.0049296867030818314,0.091373149644854837,-0.07955050033021499,-3.4118824818079889,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1359.4761543526756,1352.5566663859345,1363.9094303487386,1358.4044701386431,0,76.34191377560002,75.874572418712333,76.64176031279986,76.269479607635191
24,0.024,0.010077292463689408,-0.010793807334266325,0.0039248745961370513,0.10150397824562252,-0.2848305551587938,-3.6272314248419337,10.987884151738029,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.99997702188282389,0.0027675412179512622,-0.0055350824359025243,0.0027675412179512622,0,0,944,0,1358.8307309273023,1351.6593028275136,1364.5400894794434,1359.3097905541204,0,76.298287873618236,75.814023637172625,76.684442096265897,76.330668129025966
25,0.025000000000000001,0.008005807576728502,-0.0073894122981232047,0.0064153180100960105,0.014076566626587572,-0.14524922189489942,-3.6712166078084247,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1356.3103357621769,1350.6084589789004,1354.9456229872649,1336.6780337167334,0,76.127994758618613,75.743136145908039,76.035831151153928,74.805178526040265
26,0.026000000000000002,0.0048887807552656648,-0.0056681231570454294,0.0074871349470882476,-0.11410642865756815,-0.087567060202561664,-3.7668506728623976,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1358.3910619498411,1349.3497397251504,1356.8429133435061,1333.9089379196048,0,76.268573482725941,75.65825033047598,76.163970004797093,74.61912013985544
27,0.027,0.0085285723355867926,-0.0069659308564216094,0.0050372312270022257,0.065638845922266487,-0.16970490507590272,-4.0104102381179256,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1358.7112012358796,1349.1336121592692,1356.3761472063829,1334.2761554122346,0,76.290209310499719,75.643677750043352,76.132440017463992,74.643786435846067
28,0.028000000000000001,0.0057808620846731273,-0.012964444825526056,0.0079138654061033653,-0.039524034251176093,-0.46547234953187122,-4.0054117189137175,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1360.8773170837696,1346.1565465423726,1360.1174284670612,1331.2636118597968,0,76.43664626268837,75.443026646024379,76.38526615960707,74.441498525355513
29,0.029000000000000001,0.0089636960934024734,-0.011203972027907683,0.0075880961693501892,0.12283188187832973,-0.41312178367871139,-4.136453252334201,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1362.5157626945183,1345.1553937657823,1360.6498281498484,1330.0550934534385,0,76.547463342754497,75.375583520929823,76.421263508863078,74.36039121221414
30,0.029999999999999999,0.012104701897108633,-0.0077907037859185901,0.0072584747335875666,0.28298963145352918,-0.28602338683119283,-4.2605336110732255,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1364.2776228711939,1344.2695701413006,1360.9853060688331,1328.8008242861761,0,76.666678053256973,75.315923667386841,76.443948760057481,74.276239427737238
31,0.031,0.0088415354570343385,-0.012197576751121514,0.0064408490643268479,0.1539622217199651,-0.50919441466022164,-4.4000167859625989,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1364.2829812044642,1343.6608470764888,1362.454446280306,1327.9051549242611,0,76.667040699841891,75.274934079060017,76.543315362763977,74.216163131698053
32,0.032000000000000001,0.0079043369076795544,-0.0038259140377408796,0.008194199834424043,0.1276395147905276,-0.1556865969669326,-4.4177514059782759,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1367.3287035857663,1342.5443299055469,1363.7607436612423,1324.5566488721115,0,76.87325033220192,75.199767369602441,76.631698462304044,73.991684423578491
33,0.033000000000000002,0.013034253533020373,-0.0073882927796947162,0.0050703189688938444,0.37177645897285133,-0.33619941726338143,-4.6488871885349274,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1366.8852539239399,1342.4511009386313,1362.9165166414039,1325.9770195195142,0,76.84321700562117,75.193491913261241,76.574575412890127,74.086880841111935
34,0.034000000000000002,0.011753081748827526,-0.0098912846820920497,0.0061128394322959301,0.32497966328813033,-0.46611772595246886,-4.6868753120610789,10.843836787011321,0.99999521293579641,0.0013837706089756311,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99997223470861951,0,0.0027675412179512622,0.0069188530448781559,0,0,944,0,1368.2245462504604,1340.768456574026,1364.9871228698214,1324.1670720597315,0,76.933932785907757,75.080254399669002,76.714700501758131,73.965580049250008
35,0.035000000000000003,0.0062511559774667547,-0.0096533012253488537,0.0061720770697545058,0.085574847824482825,-0.46960673392553842,-4.7632779822635056,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1362.6838447167233,1332.6125105930885,1354.3342877673051,1321.4838273466378,0,76.55883420932463,74.532056221530553,75.994555811829926,73.785853264202416
36,0.036000000000000004,0.011575933402667354,-0.010377234287875098,0.0030957606537761195,0.33013151087604009,-0.51306061880784404,-4.9748024517356217,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1359.6700736300677,1335.2296743930351,1351.006599193845,1325.3469015438241,0,76.355022670134417,74.707845676947173,75.769991575024974,74.044644733812987
37,0.036999999999999998,0.0076307415885499275,-0.0071866678773597203,0.0052364911054499919,0.15503490851520657,-0.37719042198342151,-4.9457475784463059,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1359.2138784346253,1336.1229364503324,1351.1900516719343,1324.7274469214026,0,76.324184996381931,74.76787062710757,75.782366744340933,74.003129894445024
38,0.037999999999999999,0.010005552707395116,-0.0083489953127247329,0.0051876279106443102,0.26142769260266691,-0.43380015147694478,-5.0090087032339126,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1357.7140342541279,1337.1532934765999,1349.9697068441019,1326.4688818586624,0,76.222823910274684,74.837124694950589,75.700056490774827,74.119854471827296
39,0.039,0.0049183671477346647,-0.0057973732538514344,0.0031917029028745159,0.029781277814408008,-0.32026677341079068,-5.1535180198571346,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1354.8238727967805,1340.4568080170829,1347.9505243975898,1328.1420994452762,0,76.02761047782117,75.059286507713196,75.563921009677941,74.23205467953926
40,0.040000000000000001,0.0094949383080974725,-0.0088470614793811631,0.0032447522163948916,0.23039593107130346,-0.45560454411831608,-5.1994306706956932,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1353.4885860997269,1340.9620049418579,1346.7913354075674,1330.1679895686984,0,75.937467193943135,75.093277266825538,75.485798235735103,74.36796696970417
41,0.041000000000000002,0.012453395558238822,-0.012361872123986539,0.0080639022199774091,0.35622358170438356,-0.60903357601274588,-5.024422689998385,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1354.6663514877112,1338.7690242961944,1348.7094033674912,1329.2342735583343,0,76.016974879316933,74.945759864283687,75.615077406693004,74.305317535215451
42,0.042000000000000003,0.0066442096840179654,-0.0085884726483587692,0.013405976352708349,0.086037450918945185,-0.43210874132904459,-4.8191676991338879,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1356.1377451680112,1337.8804693351215,1351.0370057084192,1326.2614780316676,0,76.116337408101728,74.88601160381171,75.772042670678559,74.105949968661619
43,0.043000000000000003,0.011454487904667965,-0.0086397910671351108,0.0041475929561718139,0.29184768457455224,-0.42472973035385664,-5.2636032351953528,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1349.8842837507889,1343.9377606738324,1344.2641642645997,1333.3798429531171,0,75.694295782340674,75.29357983809426,75.315559624386282,74.583584394653698
44,0.043999999999999997,0.012402788158702521,-0.011513127683933394,0.0045173919746129554,0.32272991825814629,-0.54201095633124896,-5.2682052099555259,10.735190893276773,0.99999617035047039,0,-0.0027675412179512622,0,1,0,0,0,0,0,0,0,0,0,0.99998276646161821,-0.0013837706089756311,-0.0013837706089756311,-0.0055350824359025243,0,0,944,0,1348.4899291658785,1344.506929249922,1343.7779216342738,1334.7063941060139,0,75.600281548560474,75.331908409324399,75.28281704471523,74.672688804737717
45,0.044999999999999998,0.017155262567489699,-0.011691930608065337,0.0042046376291046683,0.52362573753331132,-0.53609512123027414,-5.2965717731983037,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1354.4999439734579,1341.3639233650445,1349.3537201528081,1345.7777249825706,0,76.005739751505971,75.120322290156338,75.658518721487383,75.417505170119185
46,0.045999999999999999,0.01202631253972411,-0.013407954468631994,0.0022807802212382322,0.27936296776994174,-0.59746271058313905,-5.390459456069717,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1353.5451879858413,1341.9209759249734,1350.2837270109694,1345.2500865270956,0,75.941287696653731,75.157810759891149,75.721234239566328,75.381961820613299
47,0.047,0.010969303291140597,-0.015329382638113731,0.00048394008671412414,0.21756632527180872,-0.66643061528556702,-5.4717492137894173,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1353.0231550437511,1342.025764180396,1350.855965189864,1345.0961942483111,0,75.906053667338554,75.16486337359747,75.759830667874382,75.371596046099754
48,0.048000000000000001,0.014113226041444438,-0.010939908580744617,0.010419141451143837,0.34423333106238369,-0.45020183777215039,-5.0186814487945801,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1360.3068625385208,1335.4317717385661,1357.1049932003764,1338.0036175105276,0,76.398073893176573,74.721424931519877,76.181675070286303,74.894291546669834
49,0.049000000000000002,0.014542844184038117,-0.0126082061305266,0.0086004769008163062,0.34860417835559843,-0.50516175169386013,-5.0874157233084016,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1359.9407183351952,1335.3724634036705,1357.4542481599328,1338.0807191752556,0,76.373319242633897,74.717439835222635,76.205271133703675,74.899475654187967
50,0.050000000000000003,0.012026798624126728,-0.017173571042839952,0.0034037897008546703,0.2204501686918254,-0.68940351132143529,-5.3014498967143515,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1357.0038896696776,1337.3990558858902,1356.4138493206651,1340.091824610106,0,76.17484478368705,74.853645925969829,76.134986653856146,75.034732295408617
51,0.051000000000000004,0.021088008483154785,-0.012099016824844044,0.0075926387533847839,0.61296158477942186,-0.43940040496731952,-5.0870061276964602,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1361.5285954152703,1333.5999917776401,1358.634912599797,1337.0349809713257,0,76.480690383611986,74.598369735917856,76.285053373720331,74.829171570084043
52,0.052000000000000005,0.016565507304276222,-0.014879548300425843,0.0081926111741691676,0.39489373461354338,-0.54202450838102878,-5.027652263313473,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1361.8562497778744,1332.5872287380541,1360.9019342124932,1335.4044999477587,0,76.502851425936228,74.530358654155961,76.438310919987785,74.719592454703516
53,0.052999999999999999,0.017325451952848125,-0.013149028823055964,0.0091282303434054302,0.41469364107549656,-0.44140602557166547,-4.9470998144441776,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1363.3544276309017,1331.280277680683,1362.3370271849062,1333.7150263671413,0,76.604204346998046,74.44261719069614,76.535372282055675,74.606095859888129
54,0.053999999999999999,0.016876333092042672,-0.019731298571684375,0.0060105503556107387,0.3805628545934393,-0.71434439924167459,-5.0428949385806696,10.813318277535325,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99998085160568684,-0.0027675412179512622,0,0.0055350824359025243,0,0,944,0,1361.50802490965,1331.7252981772956,1362.4188268501277,1335.0726530134571,0,76.479299148998223,74.472490176252094,76.540905781193388,74.697295625635675
55,0.055,0.015270154833537913,-0.01537661614033764,0.011837678635632759,0.29491627112181207,-0.4954102432972462,-4.7307732116065866,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1372.0631850474692,1335.1066186731509,1371.5105575352363,1337.9962240282928,0,77.194106885395101,74.699577696583574,77.156635780208163,74.89379443416837
56,0.056000000000000001,0.017677940877515508,-0.013107072416850302,0.0086740122821866439,0.39032910249587915,-0.37028481613385178,-4.8174343642979727,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1371.242712066977,1336.4602510878333,1368.8285832912131,1340.2305411243476,0,77.13847627260958,74.790540811120252,76.974856580460539,75.044064167085025
57,0.057000000000000002,0.018137929773848122,-0.022896470427014204,0.0038775059423376279,0.39876631080441505,-0.78756510918084299,-4.972238686793057,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1367.9804130996331,1337.8674326322375,1366.6887042404378,1344.3379335983273,0,76.917394392614952,74.885135088067116,76.82990642761871,75.320527447471008
58,0.058000000000000003,0.019088379711919956,-0.01418303154749892,0.0023444878408688807,0.42989503040111582,-0.3731200246525691,-4.9752399151336046,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1368.5217512579084,1339.100139154687,1364.4348307917619,1344.8489871001077,0,76.954067797847486,74.968028106620181,76.677317927504063,75.354945664804902
59,0.059000000000000004,0.017615618574063713,-0.017742682176541735,0.0068769918935607244,0.35272381164252581,-0.51089838129712228,-4.7006700796837624,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1371.0341232689486,1335.8678343746433,1367.1430816906168,1342.7525937539178,0,77.124335111880271,74.75072704281331,76.860678394256624,75.213786617086214
60,0.059999999999999998,0.018071824154178462,-0.017287963826566749,0.0086320459750064416,0.36297483628970412,-0.46859604132424032,-4.5463939701937139,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1372.5528077539923,1334.4428196898923,1367.6961080347146,1342.0546482552268,0,77.227310222583029,74.654982159114198,76.898135884527406,75.166807404697565
61,0.060999999999999999,0.018309108704131244,-0.020240815960861441,0.0073449935901551966,0.36409197731123094,-0.58000556791031321,-4.5245506548564016,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1371.9432193908065,1334.5093626950529,1366.9131002530826,1343.4088402029311,0,77.185972134459334,74.659452336233187,76.845102844697479,75.257966516577142
62,0.062,0.015303101618477144,-0.019924177821338429,0.0010933085145450328,0.22011068689230989,-0.54493562222936553,-4.7218283889595893,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1368.5293640524608,1338.1873979582581,1363.2381315348607,1346.961705592724,0,76.954583568141786,74.906648612206681,76.596335471104524,75.497278803508209
63,0.063,0.018798230755650625,-0.022754473894660399,0.01149983912010602,0.36922883372923787,-0.65194307529893003,-4.1661813454931584,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1374.8384426048567,1331.1410886619587,1368.8464926499198,1341.8211916286627,0,77.382361949306429,74.433274504257199,76.976070041718486,75.151095101838237
64,0.064000000000000001,0.014793290076688975,-0.023866919236932127,0.0073581737643886036,0.18190859613793442,-0.68230906373825473,-4.2610704112108868,10.918301950132756,0.99999808517706856,-0.0013837706089756313,-0.0013837706089756313,0,1,0,0,0,0,0,0,0,0,0,0.99997414958105146,0.0069188530448781567,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1372.3432713464415,1333.6009194143405,1366.7112986515388,1344.1074850612365,0,77.213100199714077,74.598432038340903,76.83143651489074,75.305008734133054
65,0.065000000000000002,0.021284168764371142,-0.017476165387150716,0.0079532589225767281,0.4673885808134895,-0.37591493544809312,-4.1395747347660627,11.108737449262978,0.99999521293579641,-0.0027675412179512622,0.0013837706089756311,0,1,0,0,0,0,0,0,0,0,0,0.99999712776422778,-0.0013837706089756313,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1382.2113685356107,1335.2247784474794,1380.8108253905662,1365.4045615180319,0,77.883122114531744,74.707516718805721,77.787928522130926,76.742958761600505
66,0.066000000000000003,0.017813013926456095,-0.022595983958908383,0.0086634071185348327,0.3058125741531284,-0.58775602320301212,-4.009746523900203,11.108737449262978,0.99999521293579641,-0.0027675412179512622,0.0013837706089756311,0,1,0,0,0,0,0,0,0,0,0,0.99999712776422778,-0.0013837706089756313,0.0013837706089756313,0.0013837706089756313,0,0,944,0,1381.612105214208,1334.8482075754421,1382.2814301180374,1364.8911787495219,0,77.842386711927162,74.68221616488762,77.887885001227417,76.708206036456474
